id,sent,is_response,is_postal,kind,is_escalation,status,timestamp,sender,status_name,request_id,url_count
651657,True,False,False,email,False,awaiting_response,2021-12-13T12:09:02.660172+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235471,3
651658,True,False,False,email,False,awaiting_response,2021-12-13T12:09:02.667339+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235472,3
651815,True,True,False,email,False,awaiting_response,2021-12-13T13:42:41+01:00,Landratsamt Weilheim-Schongau,Warte auf Antwort,235472,3
653988,True,True,False,email,False,resolved,2021-12-21T10:34:03+01:00,Landratsamt Weilheim-Schongau,Anfrage abgeschlossen,235472,3
651659,True,False,False,email,False,awaiting_response,2021-12-13T12:09:02.753186+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235473,3
652335,True,True,False,email,False,awaiting_response,2021-12-14T16:31:28+01:00,Landratsamt Weißenburg-Gunzenhausen,Warte auf Antwort,235473,3
659091,True,True,False,email,False,resolved,2022-01-12T17:13:13+01:00,Landratsamt Weißenburg-Gunzenhausen,Anfrage abgeschlossen,235473,3
651660,True,False,False,email,False,awaiting_response,2021-12-13T12:09:02.756000+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235474,3
651661,True,False,False,email,False,awaiting_response,2021-12-13T12:09:02.757759+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235475,3
652552,True,True,False,email,False,awaiting_response,2021-12-15T12:51:00+01:00,Landratsamt Würzburg,Warte auf Antwort,235475,3
656877,True,True,False,email,False,resolved,2022-01-05T11:13:38+01:00,Landratsamt Würzburg,Anfrage abgeschlossen,235475,3
651662,True,False,False,email,False,awaiting_response,2021-12-13T12:09:02.846855+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235476,3
